,District_Code,District,Province,Code
1664,5592,ท้องถิ่นเทศบาลตำบลเชียงกลาง,น่าน,55
1665,5593,ท้องถิ่นเทศบาลตำบลทุ่งช้าง,น่าน,55
1666,5594,ท้องถิ่นเทศบาลตำบลเวียงสา,น่าน,55
1667,5595,ท้องถิ่นเทศบาลตำบลท่าวังผา,น่าน,55
1668,5596,ท้องถิ่นเทศบาลตำบลปัว,น่าน,55
1669,5597,ท้องถิ่นเทศบาลตำบลนาน้อย,น่าน,55
1670,5598,ท้องถิ่นเทศบาลตำบลหนองแดง,น่าน,55
1671,5599,ท้องถิ่นเทศบาลเมืองน่าน,น่าน,55
1672,5601,อำเภอเมืองพะเยา,พะเยา,56
1673,5602,อำเภอจุน,พะเยา,56
1674,5603,อำเภอเชียงคำ,พะเยา,56
1675,5604,อำเภอเชียงม่วน,พะเยา,56
1676,5605,อำเภอดอกคำใต้,พะเยา,56
1677,5606,อำเภอปง,พะเยา,56
1678,5607,อำเภอแม่ใจ,พะเยา,56
1679,5608,อำเภอภูซาง,พะเยา,56
1680,5609,อำเภอภูกามยาว,พะเยา,56
1681,5610,กิ่งอำเภอฟากกว๊าน,พะเยา,56
1682,5677,ท้องถิ่นเทศบาลตำบลบ้านต๋อม,พะเยา,56
1683,5678,ท้องถิ่นเทศบาลตำบลห้วยลาน,พะเยา,56
1684,5679,ท้องถิ่นเทศบาลตำบลฝายกวาง,พะเยา,56
1685,5680,ท้องถิ่นเทศบาลตำบลเวียงลอ,พะเยา,56
1686,5681,ท้องถิ่นเทศบาลตำบลหงส์หิน,พะเยา,56
1687,5682,ท้องถิ่นเทศบาลตำบลจุน,พะเยา,56
1688,5683,ท้องถิ่นเทศบาลตำบลบ้านเหล่า,พะเยา,56
1689,5684,ท้องถิ่นเทศบาลตำบลแม่กา,พะเยา,56
1690,5685,ท้องถิ่นเทศบาลตำบลแม่ปืม,พะเยา,56
1691,5686,ท้องถิ่นเทศบาลตำบลบ้านต๊ำ,พะเยา,56
1692,5687,ท้องถิ่นเทศบาลตำบลท่าวังทอง,พะเยา,56
1693,5688,ท้องถิ่นเทศบาลตำบลดงเจน,พะเยา,56
1694,5689,ท้องถิ่นเทศบาลตำบลสบบง,พะเยา,56
1695,5690,ท้องถิ่นเทศบาลตำบลแม่ใจ,พะเยา,56
1696,5691,ท้องถิ่นเทศบาลตำบลปง,พะเยา,56
1697,5692,ท้องถิ่นเทศบาลตำบลงิม,พะเยา,56
1698,5693,ท้องถิ่นเทศบาลเมืองดอกคำใต้,พะเยา,56
1699,5694,ท้องถิ่นเทศบาลตำบลบ้านถ้ำ,พะเยา,56
1700,5695,ท้องถิ่นเทศบาลตำบลเชียงม่วน,พะเยา,56
1701,5696,ท้องถิ่นเทศบาลตำบลเวียง,พะเยา,56
1702,5697,ท้องถิ่นเทศบาลตำบลเชียงคำ,พะเยา,56
1703,5698,ท้องถิ่นเทศบาลตำบลห้วยข้าวก่ำ,พะเยา,56
1704,5699,ท้องถิ่นเทศบาลเมืองพะเยา,พะเยา,56
1705,5701,อำเภอเมืองเชียงราย,เชียงราย,57
1706,5702,อำเภอเวียงชัย,เชียงราย,57
1707,5703,อำเภอเชียงของ,เชียงราย,57
1708,5704,อำเภอเทิง,เชียงราย,57
1709,5705,อำเภอพาน,เชียงราย,57
1710,5706,อำเภอป่าแดด,เชียงราย,57
1711,5707,อำเภอแม่จัน,เชียงราย,57
1712,5708,อำเภอเชียงแสน,เชียงราย,57
1713,5709,อำเภอแม่สาย,เชียงราย,57
1714,5710,อำเภอแม่สรวย,เชียงราย,57
1715,5711,อำเภอเวียงป่าเป้า,เชียงราย,57
